ADDRESS,SALE PRICE,SALE DATE,AREA,STRATA/NON STRATA,MULTI-PROPERTY SALE (Y/N),PROPERTY NUMBER,DEALING NUMBER,EXTRACTION DATE
"290 BELMONT STREET, ALEXANDRIA NSW 2015","462000","8 July 2015","156.7","NON STRATA","No",2108433,"AJ859919","23 April 2017"
"270 BELMONT STREET, ALEXANDRIA NSW 2015","1287000","6 October 2012","155.1","NON STRATA","No",2108443,"AH394838","23 April 2017"
"268 BELMONT STREET, ALEXANDRIA NSW 2015","1310000","3 April 2013","152.8","NON STRATA","No",2108444,"AH700807","23 April 2017"
"268 BELMONT STREET, ALEXANDRIA NSW 2015","1300000","19 October 2012","152.8","NON STRATA","No",2108444,"AH390124","23 April 2017"
"258 BELMONT STREET, ALEXANDRIA NSW 2015","1920000","24 December 2015","153.31","NON STRATA","No",2108447,"AK315166","23 April 2017"
"250 BELMONT STREET, ALEXANDRIA NSW 2015","1420000","17 April 2014","153.3","NON STRATA","No",2108451,"AI674641","23 April 2017"
"232 BELMONT STREET, ALEXANDRIA NSW 2015","1380000","28 March 2015","152.8","NON STRATA","No",2108460,"AJ501120","23 April 2017"
"230 BELMONT STREET, ALEXANDRIA NSW 2015","1595000","7 November 2015","153","NON STRATA","No",2108461,"AK193481","23 April 2017"
"216 BELMONT STREET, ALEXANDRIA NSW 2015","1626000","28 June 2014","300","NON STRATA","No",2108465,"AI911806","23 April 2017"
"206 BELMONT STREET, ALEXANDRIA NSW 2015","770000","9 October 2012","153.314","NON STRATA","No",2108470,"AH397099","23 April 2017"
"204 BELMONT STREET, ALEXANDRIA NSW 2015","2155000","15 October 2015","240.8","NON STRATA","No",2108471,"AK332875","23 April 2017"
"198 BELMONT STREET, ALEXANDRIA NSW 2015","925000","31 May 2014","153.31","NON STRATA","No",2108474,"AI966739","23 April 2017"
"196 BELMONT STREET, ALEXANDRIA NSW 2015","1080000","31 May 2014","153.31","NON STRATA","No",2108475,"AI806945","23 April 2017"
"160 BELMONT STREET, ALEXANDRIA NSW 2015","1080000","22 November 2014","145.4","NON STRATA","No",2108482,"AJ222217","23 April 2017"
